unbedingt	مطلقا؛ مطلقاً	unbedingt
aufnehmen	جذب کردن	aufnehmen
absorbieren	جذب کردن	absorbiren
saugfähig	جاذب؛ نشاف	saugfehik
Absorption	جذب؛ انجذاب	absorption
Übernahme	جذب؛ انجذاب	uebernahme
sich enthalten	نکول کردن؛ خودداری کردن	tsih entalten
sich zurückhalten	نکول کردن؛ خودداری کردن	tsih tsuruekhalten
Nichtwähler	نکول	nihtvehler
abstrakt	انتزاعی	abstrakt
Zusammenfassung	انتزاعی	tsusammenfassunk
Entwendung	انتزاع؛ تجرید	entvendunk
schwer verständlich	غامض؛ مغلق	shver verstendlih
absurd	پوچ	absurd
aberwitzig	پوچ	abervitsik
Absurdität	مزخرف بودن	absurditet
Überfluss	فراوانی	ueberfluss
im Überfluss	انبوه؛ وافر	im ueberfluss
reichlich	انبوه؛ وافر	raihlih
Missbrauch	سوء استفاده	missbrauh
missbrauchen	سوء استفاده	missbrauhen
beleidigend	فحاش؛ سوء استعمال	belaidigend
missbräuchlich	فحاش؛ سوء استعمال	missbroyhlih
Abgrund	مغاک؛ حضیض	abgrund
Akazie	اقاقیا	akatsi
akademisch	تحصیلی؛ آکادمیک	akademish
theoretisch	تحصیلی؛ آکادمیک	teoretish
Akademie	آکادمی	akademi
beschleunigen	تسریع کردن	beshloynigen
sich beschleunigen	تسریع کردن	tsih beshloynigen
hervorheben	لهجه	hervorheben
betonen	لهجه	betonen
akzeptieren	پذیرفتن	aktseptiren
annehmen	پذیرفتن	annehmen
annehmbar	پذیرفتنی؛ موجه	annehmbar
Akzept	پذیرش	aktsept
Akzeptierung	پذیرش	aktseptirunk
Zugang	دسترسی؛ دستیابی	tsugank
zugreifen	دسترسی؛ دستیابی	tsugraifen
zugänglich	قابل دسترس	tsugenglih
Eintritt	جلوس؛ جلوس کردن	aintritt
hinzukommend	هم دست	hintsukommend
Mithelfer	هم دست	mitelfer
Unfall	تصادف	unfall
durch Unfall verursacht	عرضی؛ تصادفی	durh unfall verursakht
zufällig	عرضی؛ تصادفی	tsufellik
in unbeabsichtigter Weise	تصادفی	in unbeabsihtigter vaise
Zustimmung durch Zuruf	احسنت	tsustimmunk durh tsuruf
anpassen	جا دادن	anpassen
entgegenkommen	جا دادن	entgegenkommen
Begleitung	دم گیری	beglaitunk
Begleiterscheinung	دم گیری	beglaitershainunk
begleiten	توام کردن؛ بدرقه کردن	beglaiten
Helfershelfer	دستیار؛ همداستان	helfershelfer
Komplize	دستیار؛ همداستان	komplitse
bewerkstelligen	انجام دادن	beverkstelligen
fertig stellen	انجام دادن	fertik shtellen
Ausführung	دستاورد	ausfuehrunk
Durchführung	دستاورد	durhfuehrunk
Übereinkunft	طیب خاطر	ueberainkunft
Übereinkommen	طیب خاطر	ueberainkommen
Übereinstimmung	مطابقت	ueberainstimmunk
dementsprechend	بر این اساس	dementsprehend
entsprechend	طبق، بر اساس	entsprehend
Konto	حساب؛ گزارش	konto
Bericht	حساب؛ گزارش	beriht
Haftungsumfang	مسئولیت‌پذیری	haftungsumfank
Verantwortlichkeit	مسئولیت‌پذیری	verantvortlihkait
haftbar	مسئول	haftbar
verantwortlich	مسئول	verantvortlih
Buchhalter	حسابدار	bukhhalter
Kontenführer	حسابدار	kontenfuehrer
Buchführung	محاسبه؛ حسابداری	bukhfuehrunk
Rechnungswesen	محاسبه؛ حسابداری	rehnungsvesen
anfallen	منتج گردیدن	anfallen
auflaufen	منتج گردیدن	auflaufen
anhäufen	انباشت کردن	anhoyfen
Anhäufung	انباشت	anhoyfunk
Ansammlung	انباشت	ansammlunk
Genauigkeit	دقت	genauigkait
Sorgfalt und Genauigkeit	دقت	tsorgfalt und genauigkait
genau	دقیق؛ راستین	genau
Anklage	اتهام	anklage
Beschuldigen	اتهام	beshuldigen
beschuldigen	متهم کردن؛ تهمت زدن	beshuldigen
Angeklagter	متهم	angeklagter
sich gewöhnen	عادی کردن؛ خو دادن	tsih gevoehnen
Ass	کلمات میید	ass
erreichen	دست یافتن	erraihen
Leistung	کار بزرگ	laistunk
Erfolg	کار بزرگ	erfolk
sauer	اسید؛ اسیدی	sauer
den Empfang bestätigen	اقرار کردن	den empfank bestetigen
anerkennen	اقرار کردن	anerkennen
Anerkennung	اقرار؛ شهادت نامه	anerkennunk
Bestätigung	اقرار؛ شهادت نامه	bestetigunk
Spitze	نقطه کمال	shpitse
Gipfel	نقطه کمال	gipfel
Akne	جوش؛ غرور جوانی	akne
Bekannter	معرفت؛ آشنا	bekannter
Bekanntschaft	معرفت؛ آشنا	bekannhaft
bekannt	بلد؛ شناسا	bekannt
zustimmen	تن در دادن	tsustimmen
einwilligen	تن در دادن	ainvilligen
erwerben	اندوختن	erverben
Abschluss	اکتساب	abshluss
Anschaffung	اکتساب	anshaffunk
Freispruch	تبرئه؛ برائت ذمه	fraisprukh
Freisprechung	تبرئه؛ برائت ذمه	fraisprehunk
Acker	جریب	aker
beißend	تند؛ گس	baissend
scharf	تند؛ گس	sharf
handeln	عمل کردن، نقش بازی کردن	handeln
Akt	عمل کردن، نقش بازی کردن	akt
Handlung	عمل، اقدام	handlunk
Maßnahme	عمل، اقدام	massnahme
aktivieren	فعال کردن	aktiviren
Aktivierung	فعال‌سازی	aktivirunk
aktiv	فعال	aktiv
Aktivist	کنشگر	aktivist
Aktivität	فعالیت	aktivitet
Schauspieler	بازیگر (مرد)	shauspiler
Schauspielerin	بازیگر (زن)	shauspilerin
tatsächlich	حالی	tatsehlih
wirklich	حالی	virklih
eigentlich	در واقع	aigentlih
Akupunktur	سوزن درمانی؛ طب سوزنی	akupunktur
spitz	حاد	shpits
akut	بحدت	akut
Schärfe	ذکاوت	sherfe
Heftigkeit	ذکاوت	heftigkait
Anzeige	بلد؛ ضال	antsaige
kompromisslos	یکدنده	kompromisslos
intransigent	یکدنده	intransigent
einrichten	تطبیق دادن	ainrihten
Anpassung	انطباق	anpassunk
Bearbeitung	انطباق	bearbaitunk
hinzufügen	اضافه کردن	hintsufuegen
Kreuzotter	افزیشگر؛ مار جعفری	kroytsotter
Addierer	افزیشگر؛ مار جعفری	addirer
abhängig	معتاد؛ افیونی	abhengik
Hinneigung	اعتیاد	hinnaigunk
Hingabe	اعتیاد	hingabe
Aufschlag	جمع؛ علاوه	aufshlak
Zugabe	جمع؛ علاوه	tsugabe
zusätzlich	اضافی	tsusetslih
Adresse	آدرس	adresse
ansprechen	آدرس	ansprehen
erfahren	مرد زبردست	erfahren
bewandert	مرد زبردست	bevandert
angemessen	کافی	angemessen
hinreichend	کافی	hinraihend
kleben	پایبند بودن	kleben
anhängen	پایبند بودن	anhengen
Festhalten	تبعیت؛ ملازمت	festalten
Anhänglichkeit	تبعیت؛ ملازمت	anhenglihkait
anhängend	چسبناک؛ چسبنده	anhengend
klebend	چسبناک؛ چسبنده	klebend
anliegend	مجاور	anligend
benachbart	مجاور	benakhbart
Adjektiv	صفت	adyektiv
Eigenschaftswort	صفت	aigenshaftsvort
angrenzend	مجاور	angrentsend
Adjunkt	صفت فرعی	adyunkt
einstellen	تنظیم کردن	ainstellen
nachstellen	تنظیم کردن	nakhstellen
Schadensregulierung	تنظیم	shadensregulirunk
Adjutant	آجودان	adyutant
Flügeladjutant	آجودان	fluegeladyutant
verwalten	اداره کردن	vervalten
Verwaltung	مدیریت؛ دولت	vervaltunk
verwaltungstechnisch	اداری	vervaltungstehnish
Testamentsvollstrecker	مدیر	testamentsvollstreker
Vermögensverwalter	مدیر	vermoegensvervalter
bewundernswert	هژیر؛ پسندیده	bevundernsvert
Admiral	دریاسالار؛ دریابیگی	admiral
Admiralität	دریاسالاری	admiralitet
Bewunderung	پسند؛ تحسین	bevunderunk
bewundern	پسندیدن؛ تحسین کردن	bevundern
Bewunderer	ستینده؛ تحسینکننده	bevunderer
Einlass	پذیرش	ainlass
zugegeben	پذیرفته	tsugegeben
aufgenommen	پذیرفته	aufgenommen
zugestandenermaßen	معترفا	tsugestandenermassen
ermahnen	پند دادن	ermahnen
mahnend	عبرتانگیز	mahnend
Jugend	بلوغ	yugend
heranwachsend	نوجوان	heranvakhsend
jugendlich	نوجوان	yugendlih
adoptieren	اتخاذ کردن؛ فرا گرفتن	adoptiren
Adoption	فرزندخواندگی	adoption
anbetungswürdig	قابل پرستش	anbetungsvuerdik
verehrenswert	قابل پرستش	verehrensvert
Verehrung	پرستش؛ عشق ورزی	verehrunk
verehren	پرستیدن	verehren
lieben	پرستیدن	liben
verzieren	آراستن؛ پیراستن	vertsiren
schmücken	آراستن؛ پیراستن	shmueken
schmückend	آریش دهنده	shmuekend
Schmuck	زینت؛ تراز	shmuk
Verzierung	زینت؛ تراز	vertsirunk
treibend	غوطه ورروی آب مج	traibend
orientierungslos	غوطه ورروی آب مج	orintirungslos
geschickt	زبر دست	geshikt
Erwachsener	بزرگسال	ervakhsener
erwachsen	بزرگسال	ervakhsen
Fortschritt	پیشروی؛ راقی	forhritt
vorankommen	پیشروی؛ راقی	vorankommen
Aufstieg	پیشروی؛ ترفیع	aufstik
sozialer Aufstieg	پیشروی؛ ترفیع	tsotsialer aufstik
Vorteil	مزیت	vortail
vorteilhaft	نافع؛ باصرفه	vortailhaft
Ankunft	ظهور	ankunft
Advent	ظهور	advent
Abenteuer	ماجراجویی	abentoyer
Abenteurer	ماجراجو؛ حادثه جو	abentoyrer
Spekulant	ماجراجو؛ حادثه جو	shpekulant
abenteuerlich	ماجراجو؛ پرماجرا	abentoyerlih
unternehmenslustig	ماجراجو؛ پرماجرا	unternehmenslustik
Gegner	هم آورد؛ هم نبرد	gegner
Widersacher	هم آورد؛ هم نبرد	vidersakher
nachteilig	نامطلوب	nakhtailik
ungünstig	نامطلوب	unguenstik
Ungemach	نکبت؛ ضرا	ungemakh
annoncieren	تبلیغ کردن	annonkiren
Zeitungsanzeige	آگهی	tsaitungsantsaige
Werbung	تبلیغات	verbunk
Rat	نصیحت، مشاوره	rat
ratsam	مقتضی؛ مصلحتآمیز	ratsam
raten	اعلامیه؛ تجویز	raten
Beirat	رهنمون؛ ناصح	bairat
Ratgeber	رهنمون؛ ناصح	ratgeber
beratend	مشورتی؛ نصیحتی	beratend
Anwaltschaft	طرفداری	anvalhaft
Advokat	حمایت کردن، حامی	advokat
Antenne	هویی	antenne
ästhetisch	زیبایی شناختی	estetish
freundlich	خوش خلق؛ خوش برخورد	froyndlih
leutselig	خوش خلق؛ خوش برخورد	loytselik
Angelegenheit	امر؛ مصلحت	angelegenhait
beeinflussen	تأثیر گذاشتن	beainflussen
Ziererei	تصنع	tsirerai
Heuchlerei	تصنع	hoyhlerai
Zuneigung	محبت	tsunaigunk
liebevoll	مهربان؛ عاطف	libevoll
zugeneigt	مهربان؛ عاطف	tsugenaigt
bejahen	آشکارا گفتن؛ بحق دانستن	beyahen
bekräftigen	آشکارا گفتن؛ بحق دانستن	bekreftigen
Bekräftigung	یجاب	bekreftigunk
zustimmend	مبت؛ تصدیقآمیز	tsustimmend
bejahend	مبت؛ تصدیقآمیز	beyahend
heimgesucht	مستمند؛ رنجه	haimgesukht
leidend	مستمند؛ رنجه	laidend
Leiden	مصیبت؛ مشقت	laiden
sich leisten können	استطاعت داشتن؛ از عهده برآمدن	tsih laisten koennen
bezahlbar	مقرون به صرفه	betsahlbar
die Stirn bieten	روبرو دشنام دادن	di shtirn biten
Afghane	افغان	afghane
afghanisch	افغان	afghanish
auf See	در حرکت	auf tsee
schwimmend	در حرکت	shvimmend
vorgenannt	مذکور	vorgenannt
ängstlich	ترسیده	engstlih
bange	ترسیده	bange
Afrika	افریقا؛ آفریقا	afrika
Afrikaner	آفریقیی؛ افریقیی	afrikaner
afrikanisch	آفریقیی؛ افریقیی	afrikanish
danach	بعد از	danakh
nach	بعد از	nakh
Abendrot	پس تاب؛ پس فروزش	abendrot
Leben nach dem Tod	عقبی؛ آخرت	leben nakh dem tod
Nachwirkungen	پیامد	nakhvirkungen
Folgen	پیامد	folgen
Nachmittag	بعدازظهر	nakhmittak
nachher	سپس؛ بعدا	nakhher
wieder	دوباره	vider
gegen	علیه	gegen
Achat	عقیق	akhat
Alter	سن	alter
Vertretung	بنگاه؛ وکالت	vertretunk
Agentur	بنگاه؛ وکالت	agentur
Tagesordnung	برنامه عملیات	tagesordnunk
Agent	مامور؛ عامل	agent
Vertreter	مامور؛ عامل	vertreter
verschlimmert	مشدد	vershlimmert
Erschwerung	تشدید	ershverunk
ansammeln	متراکم ساختن؛ جمع شده	ansammeln
Gesamtsumme	متراکم ساختن؛ جمع شده	gesamtsumme
Angriff	پرخاشگری	angriff
aggressiv	پرتکاپو؛ تجاوزی	aggressiv
angreifend	پرتکاپو؛ تجاوزی	angraifend
Angreifer	متجاوز؛ مهاجم	angraifer
entsetzt	وحشت زده	entsetst
behend	سریعالانتقال	behend
lebendig	سریعالانتقال	lebendik
Geschicklichkeit	سبکبالی	geshiklihkait
erregt	آشفته؛ متلاطم	erregt
aufgewühlt	آشفته؛ متلاطم	aufgevuehlt
Aufregung	تلاطم؛ آشفتگی	aufregunk
Bewegung	تلاطم؛ آشفتگی	bevegunk
Agitator	آشوبگر	agitator
vor	پیش از این	vor
qualvoll	سوزناک؛ رنجآور	kvalvoll
Qual	رنج؛ سکرات مرگ	kval
angenehm	سازگار؛ دلجو	angenehm
Vereinbarung	قرار؛ توافق	verainbarunk
Zustimmung	قرار؛ توافق	tsustimmunk
landwirtschaftlich	کشاورزی	landvirhaftlih
Landwirtschaft	کشاورزی	landvirhaft
Wechselfieber	تب و لرز	vehselfiber
ach	آه	akh
ah	آه	ah
voraus	جلو؛ روبجلو	voraus
Hilfe	یار؛ مدد	hilfe
Hilfen	ایدز	hilfen
AIDS	ایدز	aids
kränkelnd	ضعیفالبنیه	krenkelnd
Ziel	نشان؛ کام	tsil
ziellos	بی هدف؛ بی مقصد	tsillos
Luft	هوا	luft
Flugzeug	طیاره؛ هواپیمیی	flugtsoyk
Fluglinie	خط هواپیمایی	fluglini
Flugplatz	فرودگاه	flugplats
luftig	هوا مانند؛ با روح	luftik
Gang	راه رو	gank
Alabama	آلاباما	alabama
Alarm	آژیر؛ اعلان خطر	alarm
leider	افسوس؛ وه	laider
unglücklicherweise	افسوس؛ وه	unglueklihervaise
Albany	آلبانی	albany
obwohl	اگرچه	obvohl
Musikalbum	آلبوم	musikalbum
Albumin	آلبومین	albumin
Alkohol	الکل	alkohol
Alkoholiker	الکلی؛ شرابخور	alkoholiker
alkoholisch	الکلی؛ شرابخور	alkoholish
Alkoholkrankheit	اعتیاد به الکل	alkoholkrankhait
Erlen	توسه؛ توسکا	erlen
flink	هشدار دادن، هوشیار	flink
Konzentration	هشیاری؛ بیداری	kontsentration
Algebra	جبر؛ جبر و مقابله	algebra
Ausländer	بیگانه	auslender
ausländisch	بیگانه	auslendish
ausrichten	همسو کردن	ausrihten
ebenso	مشابه	ebenso
gleich	مشابه	glaih
die Ernährung betreffend	رزقی	di ernehrunk betreffend
Alimente	خرجی؛ نفقه	alimente
am Leben	زنده	am leben
all	همه	all
ganz	همه	gants
Angabe	ادعا	angabe
Vorgabe	ادعا	vorgabe
behaupten	ادعا کردن	behaupten
angeblich	ظاهراً	angeblih
Allegorie	مجاز؛ کنیه	allegori
Allegro	نشاط انگیز	allegro
Linderung	تسکین	linderunk
Gasse	کوچه؛ خیابان کوچک	gasse
Bündnis	اتحاد	buendnis
Bund	اتحاد	bund
zuteilen	اختصاص دادن	tsutailen
zuweisen	اختصاص دادن	tsuvaisen
Etat	تخصیص	etat
Kontingent	تخصیص	kontingent
erlauben	اجازه دادن	erlauben
Taschengeld	سهمیه، کمک هزینه	tashengeld
in Ordnung	بسیار خوب، همه چیز درست	in ordnunk
alles klar	بسیار خوب، همه چیز درست	alles klar
anspielen auf	اشارهکردن؛ تلمیح کردن	anspilen auf
Anspielung	اشاره؛ کنیه	anspilunk
alluvial	آبرفتی	alluvial
angeschwemmt	آبرفتی	angeshvemmt
verbünden	متحد	verbuenden
vereinigen	متحد	verainigen
Almanach	سالنما	almanakh
Mandelbaum	بادام؛ آلموند	mandelbaum
fast	تقریباً	fast
Almosen	زکات؛ ذکات	almosen
in der Höhe	در نوک؛ در فوق	in der hoehe
allein	تنها	allain
entlang	در امتداد	entlank
neben	در کنار	neben
längsseits	در کنار	lengssaits
distanziert	کناره گیر	distantsirt
Alpha	ستاره اول	alfa
bereits	قبلا	beraits
auch	همچنین	auh
Altar	مبح؛ محراب	altar
Altäre	مذابح	altere
ändern	دگرگون کردن؛ دگرگون شدن	endern
Änderung	دگرش	enderunk
Abänderung	دگرش	abenderunk
Streit	مجادله	shtrait
Auseinandersetzung	مجادله	ausainandersetsunk
abwechselnd	متناوب کردن؛ تناوب کردن	abvehselnd
Wechsel	تناوب؛ یک درمیانی	vehsel
Alternative	جایگزین	alternative
alternativ	بنوبت؛ متناوبا	alternativ
völlig	کلاً	voellik
Alaune	زاغ؛ زاج	alaune
Aluminium	آلومینیوم	aluminium
immer	همیشه	immer
Amalgam	ملقمه	amalgam
Mischung	ملقمه	mishunk
Amateur	آماتور	amatoyr
Dilettant	آماتور	dilettant
erstaunt	متعجب؛ متحیر	erstaunt
Erstaunen	حیرت؛ بهت	erstaunen
erstaunlich	شگفت‌انگیز	erstaunlih
Botschafter	سفیر	bokhafter
Bernstein	شاهبوی؛ کهربا	bernstain
Mehrdeutigkeit	ابهام	mehrdoytigkait
Zweideutigkeit	ابهام	tsvaidoytigkait
zweideutig	مبهم	tsvaidoytik
mehrdeutig	مبهم	mehrdoytik
Ehrgeiz	جاه طلبی	ehrgaits
ehrgeizig	نامجو؛ بلند همت	ehrgaitsik
Krankenwagen	آمبولانس	krankenvagen
Hinterhalt	کمین؛ کمینگاه	hinterhalt
Amen	آمین	amen
abändern	اصلاح کردن	abendern
ergänzen	اصلاح کردن	ergentsen
Verbesserung	اصلاحیه	verbesserunk
Amerika	آمریکا	amerika
amerikanisch	آمریکایی	amerikanish
Amethyst	در بنفش؛ در کوهی بنفش	ametyst
inmitten	در میان	inmitten
Ammoniak	آمونیاک	ammoniak
Amnestie	عفو؛ عفو عمومی کردن	amnesti
Straferlass	عفو؛ عفو عمومی کردن	shtraferlass
zwischen	در میان	tsvishen
verliebt	عاشقانه	verlibt
amourös	عاشقانه	amouroes
Menge	مقدار	menge
Betrag	مقدار	betrak
amputieren	قطع اندام کردن	amputiren
amüsieren	سرگرم کردن؛ تفریح دادن	amuesiren
Vergnügen	تفریح؛ لهو	vergnuegen
amüsant	سرگرم کننده	amuesant
unterhaltsam	سرگرم کننده	unterhaltsam
anaerob	ناهوازی	anaerob
Anästhesie	داروی بیهوشی	anestesi
Narkose	داروی بیهوشی	narkose
Anal	کونی؛ مقعدی	anal
analog	قابل قیاس	analok
Entsprechung	قیاس	entsprehunk
Analogie	قیاس	analogi
Analyse	حل؛ تجزیه	analyse
Analytiker	تحلیلگر	analytiker
analytisch	تحلیلی	analytish
analysieren	تجزیه کردن؛ تحلیل کردن	analysiren
Anarchist	آشوب طلب؛ هرج و مآرج طلب	anarhist
Anarchie	بی قانونی؛ بی نظمی	anarhi
anatomisch	تشریحی	anatomish
Anatomie	استخوانبندی؛ کالبد شناسی	anatomi
Vorfahr	جد	vorfahr
angestammt	نسبی؛ اجدادی	angestammt
Abstammung	اصل ونسب	abstammunk
Anker	لنگر	anker
ankern	لنگر	ankern
antik	باستانی	antik
und	و	und
Anekdote	ضرب المثل؛ قصه کوتاه	anekdote
Engel	فرشته	engel
engelhaft	ملکی؛ فرشتهی	engelhaft
Zorn	غضب؛ خشم	tsorn
Winkel	گوشه؛ زاویه	vinkel
Blickwinkel	گوشه؛ زاویه	blikvinkel
zornig	عصبانی	tsornik
Angst	تاب و تب	angst
winklig	زاویهی؛ گوشه دار	vinklik
Tier	حیوان	tir
anregen	جان دار؛ روح دادن	anregen
lebhaft	جان دار؛ روح دادن	lebhaft
Lebhaftigkeit	پویانمایی	lebhaftigkait
Feindseligkeit	کینه؛ دشمنی	faindseligkait
Sprunggelenk	مچ پا	shprunggelenk
Annalen	اخبار سال؛ وقیع سالیانه	annalen
Anhang	ضمیمه کردن؛ ضمیمه سازی	anhank
Annexion	الحاق؛ ضم	anneksion
vernichten	نابود کردن؛ کن فیکون کردن	vernihten
Jahrestag	سالروز؛ سالگرد	yahrestak
Jubiläum	سالروز؛ سالگرد	yubiloym
ansagen	اعلامداشتن؛ اعلام کردن	ansagen
ankündigen	اعلامداشتن؛ اعلام کردن	ankuendigen
Ankündigung	اعلام؛ آگهی	ankuendigunk
verärgern	رنجاندن؛ آزردن	verergern
Ärgernis	رنجش؛ دلخوری	ergernis
Verärgerung	رنجش؛ دلخوری	verergerunk
ärgerlich	رنجاننده؛ سرخوری	ergerlih
jährlich	سالانه؛ سالیانه	yehrlih
Annullierung	نسخ؛ ابطال	annullirunk
Nichtigkeitserklärung	نسخ؛ ابطال	nihtigkaitserklerunk
Anode	آنود؛ قطب مثبت	anode
gesalbt	مسح شدن	gesalbt
anonym	ناشناس	anonym
noch ein	دیگری	nokh ain
noch eine	دیگری	nokh aine
Antwort	پاسخ، پاسخ دادن	antvort
antworten	پاسخ، پاسخ دادن	antvorten
Ameisen	مورچه	amaisen
Widerstreit	هم آوری؛ اصل مخالف	viderstrait
Antagonismus	هم آوری؛ اصل مخالف	antagonismus
Antagonist	هم نبرد	antagonist
Antezedens	ماقبل	antetsedens
Anthrazit	آنتراسیت	antratsit
Milzbrand	خراج؛ ینتراکس	miltsbrand
Anti	ضد	anti
Antikörper	پادتن	antikoerper
vorwegnehmen	پیش‌بینی کردن	vorvegnehmen
Vorgriff	پیشدستی	vorgriff
Vorwegnahme	پیشدستی	vorvegnahme
Antigen	پادزا؛ پادگن	antigen
Antiquität	عتیقه؛ عتیق	antikvitet
Antike	کهنگی؛ دیرینگی	antike
Altertum	کهنگی؛ دیرینگی	altertum
Antiseptikum	گندزدا؛ ضدعفونی	antiseptikum
Antitoxin	زهردارو؛ پادزهرابه	antitoksin
Anus	نشین؛ مقعد	anus
Furcht	اضطراب	furht
begierig	مشتاق؛ اندیشناک	begirik
bestrebt	مشتاق؛ اندیشناک	bestrebt
gespannt	مشتاقانه	gespannt
irgendein beliebiger	هر؛ هر، هیچ	irgendain belibiger
irgendein	هر؛ هر، هیچ	irgendain
jeder beliebige	هر کسی	yeder belibige
jemand	هر کسی	yemand
jedenfalls	درهرصورت؛ بهرشکل	yedenfalls
nicht mehr	دیگر	niht mehr
noch	دیگر	nokh
alles beliebige	هر چیزی	alles belibige
etwas beliebiges	هر چیزی	etvas belibiges
in jedem Falle	به هر حال	in yedem falle
irgendwo	هر جا	irgendvo
Aorta	آورتا	aorta
schnell	باسرعت زیاد	shnell
getrennt	جدا؛ مجزا	getrennt
Wohnung	آپارتمان	vohnunk
apathisch	بی احساس	apatish
Menschenartige	میمون؛ بوزینه	menshenartige
um Entschuldigung bitten	معذرت خواستن؛ پوزش خواستن	um enhuldigunk bitten
Entschuldigung	عذرخواهی	enhuldigunk
Apoplex	سکته ناقص	apopleks
Apostel	فرستاده؛ حواری	apostel
App	اپلیکیشن	app
Gerät	دستگاه	geret
offensichtlich	پیدا؛ نمودار	offensihtlih
scheinbar	پیدا؛ نمودار	shainbar
anscheinend	ظاهرا؛ نظرا	anshainend
Anreiz	فرجام؛ جذابیت	anraits
appellieren	فرجام؛ جذابیت	appelliren
ansprechend	جذاب	ansprehend
erscheinen	ظاهر شدن	ershainen
Aussehen	ظاهر	aussehen
Erscheinen	ظاهر	ershainen
beschwichtigen	دلنوازی کردن؛ دلجوئی کردن	beshvihtigen
beschwichtigend	دلجویانه	beshvihtigend
Bezeichnung	وجه تسمیه	betsaihnunk
Anhänge	مضافات	anhenge
Gliedmaßen	مضافات	glidmassen
Appendizitis	آپاندیس	appenditsitis
Zusatz	ضمیمه؛ آپاندیس	tsusats
Appetit	اشتها	appetit
appetitlich	خوش خوراک؛ اشتها آور	appetitlih
applaudieren	تشویق کردن	applaudiren
Applaus	تمجید؛ هلهله	applaus
Apfel	سیب	apfel
anwendbar	قابل اجرا	anvendbar
Antragsteller	متقاضی	antragsteller
Bewerber	متقاضی	beverber
Bewerbung	استعمال؛ درخواست	beverbunk
anwenden	درخواست کردن، اعمال کردن	anvenden
sich bewerben	درخواست کردن، اعمال کردن	tsih beverben
ernennen	منصوب کردن	ernennen
Benennung	تعیین؛ انتصاب	benennunk
Ernennung	تعیین؛ انتصاب	ernennunk
Abschätzung	تقویم؛ تخمین	abshetsunk
Schätzung des Wertes	تقویم؛ تخمین	shetsunk des vertes
bewerten	تعیین قیمت کردن	beverten
abschätzbar	قابل تقدیر؛ قابل ارزیابی	abshetsbar
merklich	قابل تقدیر؛ قابل ارزیابی	merklih
hochschätzen	تقدیر کردن؛ تشکر کردن	hokhshetsen
Würdigung	قدردانی	vuerdigunk
Fassungskraft	تشویش خاطر	fassungskraft
Festnahme	تشویش خاطر	festnahme
besorgt	مستشعر؛ درک کننده	besorgt
